db_id	atc_code	level_4	level_4_name	level_3	level_3_name	level_2	level_2_name	level_1	level_1_name
DB11106	R03DA20	R03DA	Xanthines	R03D	Other systemic drugs for obstructive airway diseases	R03	Drugs for obstructive airway diseases	R	Respiratory system
DB11110	B05CB03	B05CB	Salt solutions	B05C	Irrigating solutions	B05	Blood substitutes, perfusion solutions	B	Blood, blood forming organs
DB11110	A12CC04	A12CC	Magnesium	A12C	Other mineral supplements	A12	Mineral supplements	A	Alimentary tract, metabolism
DB11110	A06AD19	A06AD	Osmotically acting laxatives	A06A	Drugs for constipation	A06	Drugs for constipation	A	Alimentary tract, metabolism
DB11113	A06AB05	A06AB	Contact laxatives	A06A	Drugs for constipation	A06	Drugs for constipation	A	Alimentary tract, metabolism
DB11117	D01AE04	D01AE	Other antifungals for topical use	D01A	Antifungals for topical use	D01	Antifungals for dermatological use	D	Dermatologicals
DB11117	D01AE54	D01AE	Other antifungals for topical use	D01A	Antifungals for topical use	D01	Antifungals for dermatological use	D	Dermatologicals
DB11121	D08AE05	D08AE	Phenol, derivatives	D08A	Antiseptics, disinfectants	D08	Antiseptics, disinfectants	D	Dermatologicals
DB11123	D08AX07	D08AX	Other antiseptics, disinfectants	D08A	Antiseptics, disinfectants	D08	Antiseptics, disinfectants	D	Dermatologicals
DB11125	D08AJ08	D08AJ	Quaternary ammonium compounds	D08A	Antiseptics, disinfectants	D08	Antiseptics, disinfectants	D	Dermatologicals
DB11125	R02AA09	R02AA	Antiseptics	R02A	Throat preparations	R02	Throat preparations	R	Respiratory system
DB11125	D08AJ58	D08AJ	Quaternary ammonium compounds	D08A	Antiseptics, disinfectants	D08	Antiseptics, disinfectants	D	Dermatologicals
DB11126	D11AX03	D11AX	Other dermatologicals	D11A	Other dermatological preparations	D11	Other dermatological preparations	D	Dermatologicals
DB11126	A12AA03	A12AA	Calcium	A12A	Calcium	A12	Mineral supplements	A	Alimentary tract, metabolism
DB11127	A12CE02	A12CE	Selenium	A12C	Other mineral supplements	A12	Mineral supplements	A	Alimentary tract, metabolism
DB11130	N02AA02	N02AA	Natural opium alkaloids	N02A	Opioids	N02	Analgesics	N	Nervous system
DB11130	A07DA02	A07DA	Antipropulsives	A07D	Antipropulsives	A07	Antidiarrheals, intestinal antiinflammatory/antiinfective agents	A	Alimentary tract, metabolism
DB11145	R02AA14	R02AA	Antiseptics	R02A	Throat preparations	R02	Throat preparations	R	Respiratory system
DB11145	D08AH03	D08AH	Quinoline derivatives	D08A	Antiseptics, disinfectants	D08	Antiseptics, disinfectants	D	Dermatologicals
DB11145	G01AC30	G01AC	Quinoline derivatives	G01A	Antiinfectives, antiseptics, excl. combinations with corticosteroids	G01	Gynecological antiinfectives, antiseptics	G	Genito urinary system, sex hormones
DB11145	A01AB07	A01AB	Antiinfectives, antiseptics for local oral treatment	A01A	Stomatological preparations	A01	Stomatological preparations	A	Alimentary tract, metabolism
DB11150	V08BA02	V08BA	Barium sulfate containing x-ray contrast media	V08B	X-ray contrast media, non-iodinated	V08	Contrast media	V	Various
DB11156	P02CC01	P02CC	Tetrahydropyrimidine derivatives	P02C	Antinematodal agents	P02	Anthelmintics	P	Antiparasitic products, insecticides, repellents
DB11157	D05AC51	D05AC	Antracen derivatives	D05A	Antipsoriatics for topical use	D05	Antipsoriatics	D	Dermatologicals
DB11157	D05AC01	D05AC	Antracen derivatives	D05A	Antipsoriatics for topical use	D05	Antipsoriatics	D	Dermatologicals
DB11158	A07BC01	A07BC	Other intestinal adsorbents	A07B	Intestinal adsorbents	A07	Antidiarrheals, intestinal antiinflammatory/antiinfective agents	A	Alimentary tract, metabolism
DB11181	S01FA05	S01FA	Anticholinergics	S01F	Mydriatics, cycloplegics	S01	Ophthalmologicals	S	Sensory organs
DB11182	S01JA02	S01JA	Colouring agents	S01J	Diagnostic agents	S01	Ophthalmologicals	S	Sensory organs
DB11186	R05DB05	R05DB	Other cough suppressants	R05D	Cough suppressants, excl. combinations with expectorants	R05	Cough, cold preparations	R	Respiratory system
DB11190	A11HA32	A11HA	Other plain vitamin preparations	A11H	Other plain vitamin preparations	A11	Vitamins	A	Alimentary tract, metabolism
DB11191	B03BA04	B03BA	Vitamin b12 (cyanocobalamin, analogues)	B03B	Vitamin b12, folic acid	B03	Antianemic preparations	B	Blood, blood forming organs
DB11228	A06AC06	A06AC	Bulk-forming laxatives	A06A	Drugs for constipation	A06	Drugs for constipation	A	Alimentary tract, metabolism
DB11235	R01AC06	R01AC	Antiallergic agents, excl. corticosteroids	R01A	Decongestants, other nasal preparations for topical use	R01	Nasal preparations	R	Respiratory system
DB11235	D04AA01	D04AA	Antihistamines for topical use	D04A	Antipruritics, incl. antihistamines, anesthetics, etc.	D04	Antipruritics, incl. antihistamines, anesthetics, etc.	D	Dermatologicals
DB11235	R06AC06	R06AC	Substituted ethylene diamines	R06A	Antihistamines for systemic use	R06	Antihistamines for systemic use	R	Respiratory system
DB11237	M09AB52	M09AB	Enzymes	M09A	Other drugs for disorders of the musculo-skeletal system	M09	Other drugs for disorders of the musculo-skeletal system	M	Musculo-skeletal system
DB11237	D03BA01	D03BA	Proteolytic enzymes	D03B	Enzymes	D03	Preparations for treatment of wounds, ulcers	D	Dermatologicals
DB11237	B06AA07	B06AA	Enzymes	B06A	Other hematological agents	B06	Other hematological agents	B	Blood, blood forming organs
DB11248	A12CB02	A12CB	Zinc	A12C	Other mineral supplements	A12	Mineral supplements	A	Alimentary tract, metabolism
DB11251	A11HA03	A11HA	Other plain vitamin preparations	A11H	Other plain vitamin preparations	A11	Vitamins	A	Alimentary tract, metabolism
DB11254	R02AA12	R02AA	Antiseptics	R02A	Throat preparations	R02	Throat preparations	R	Respiratory system
DB11300	B02BD30	B02BD	Blood coagulation factors	B02B	Vitamin k, other hemostatics	B02	Antihemorrhagics	B	Blood, blood forming organs
DB11300	B02BC06	B02BC	Local hemostatics	B02B	Vitamin k, other hemostatics	B02	Antihemorrhagics	B	Blood, blood forming organs
DB11312	B01AD12	B01AD	Enzymes	B01A	Antithrombotic agents	B01	Antithrombotic agents	B	Blood, blood forming organs
DB11315	A03CB01	A03CB	Belladonna, derivatives in combination with psycholeptics	A03C	Antispasmodics in combination with psycholeptics	A03	Drugs for functional gastrointestinal disorders	A	Alimentary tract, metabolism
DB11315	S01FA03	S01FA	Anticholinergics	S01F	Mydriatics, cycloplegics	S01	Ophthalmologicals	S	Sensory organs
DB11315	A03BB03	A03BB	Belladonna alkaloids, semisynthetic, quaternary ammonium compounds	A03B	Belladonna, derivatives, plain	A03	Drugs for functional gastrointestinal disorders	A	Alimentary tract, metabolism
DB11326	S01AX07	S01AX	Other antiinfectives	S01A	Antiinfectives	S01	Ophthalmologicals	S	Sensory organs
DB11326	S02AA03	S02AA	Antiinfectives	S02A	Antiinfectives	S02	Otologicals	S	Sensory organs
DB11342	D10AX04	D10AX	Other anti-acne preparations for topical use	D10A	Anti-acne preparations for topical use	D10	Anti-acne preparations	D	Dermatologicals
DB11348	A11GB01	A11GB	Ascorbic acid (vitamin c), combinations	A11G	Ascorbic acid (vitamin c), incl. combinations	A11	Vitamins	A	Alimentary tract, metabolism
DB11348	A12AA01	A12AA	Calcium	A12A	Calcium	A12	Mineral supplements	A	Alimentary tract, metabolism
DB11362	B01AC27	B01AC	Platelet aggregation inhibitors excl. heparin	B01A	Antithrombotic agents	B01	Antithrombotic agents	B	Blood, blood forming organs
DB11364	L03AX05	L03AX	Other immunostimulants	L03A	Immunostimulants	L03	Immunostimulants	L	Antineoplastic, immunomodulating agents
DB11365	A06AB56	A06AB	Contact laxatives	A06A	Drugs for constipation	A06	Drugs for constipation	A	Alimentary tract, metabolism
DB11365	A06AB06	A06AB	Contact laxatives	A06A	Drugs for constipation	A06	Drugs for constipation	A	Alimentary tract, metabolism
DB11366	L03AX02	L03AX	Other immunostimulants	L03A	Immunostimulants	L03	Immunostimulants	L	Antineoplastic, immunomodulating agents
DB11367	J01DB11	J01DB	First-generation cephalosporins	J01D	Other beta-lactam antibacterials	J01	Antibacterials for systemic use	J	Antiinfectives for systemic use
DB11371	N01AX05	N01AX	Other general anesthetics	N01A	Anesthetics, general	N01	Anesthetics	N	Nervous system
DB11386	A04AD04	A04AD	Other antiemetics	A04A	Antiemetics, antinauseants	A04	Antiemetics, antinauseants	A	Alimentary tract, metabolism
DB11386	A04AD54	A04AD	Other antiemetics	A04A	Antiemetics, antinauseants	A04	Antiemetics, antinauseants	A	Alimentary tract, metabolism
DB11512	S01AA15	S01AA	Antibiotics	S01A	Antiinfectives	S01	Ophthalmologicals	S	Sensory organs
DB11526	L01XE22	L01XE	Protein kinase inhibitors	L01X	Other antineoplastic agents	L01	Antineoplastic agents	L	Antineoplastic, immunomodulating agents
DB11560	M04AB05	M04AB	Preparations increasing uric acid excretion	M04A	Antigout preparations	M04	Antigout preparations	M	Musculo-skeletal system
DB11561	D08AA02	D08AA	Acridine derivatives	D08A	Antiseptics, disinfectants	D08	Antiseptics, disinfectants	D	Dermatologicals
DB11563	A16AB14	A16AB	Enzymes	A16A	Other alimentary tract, metabolism products	A16	Other alimentary tract, metabolism products	A	Alimentary tract, metabolism
DB11573	M05BX02	M05BX	Other drugs affecting bone structure, mineralization	M05B	Drugs affecting bone structure, mineralization	M05	Drugs for treatment of bone diseases	M	Musculo-skeletal system
DB11573	D09AA08	D09AA	Medicated dressings with antiinfectives	D09A	Medicated dressings	D09	Medicated dressings	D	Dermatologicals
DB11577	V04CH02	V04CH	Tests for renal function, ureteral injuries	V04C	Other diagnostic agents	V04	Diagnostic agents	V	Various
DB11582	M03BX55	M03BX	Other centrally acting agents	M03B	Muscle relaxants, centrally acting agents	M03	Muscle relaxants	M	Musculo-skeletal system
DB11582	M03BX05	M03BX	Other centrally acting agents	M03B	Muscle relaxants, centrally acting agents	M03	Muscle relaxants	M	Musculo-skeletal system
DB11586	J05AE15	J05AE	Protease inhibitors	J05A	Direct acting antivirals	J05	Antivirals for systemic use	J	Antiinfectives for systemic use
DB11590	D08AK06	D08AK	Mercurial products	D08A	Antiseptics, disinfectants	D08	Antiseptics, disinfectants	D	Dermatologicals
DB11591	R06AX29	R06AX	Other antihistamines for systemic use	R06A	Antihistamines for systemic use	R06	Antihistamines for systemic use	R	Respiratory system
DB11594	A01AB06	A01AB	Antiinfectives, antiseptics for local oral treatment	A01A	Stomatological preparations	A01	Stomatological preparations	A	Alimentary tract, metabolism
DB11596	V03AF04	V03AF	Detoxifying agents for antineoplastic treatment	V03A	All other therapeutic products	V03	All other therapeutic products	V	Various
DB11596	V03AF10	V03AF	Detoxifying agents for antineoplastic treatment	V03A	All other therapeutic products	V03	All other therapeutic products	V	Various
DB11598	B01AB02	B01AB	Heparin group	B01A	Antithrombotic agents	B01	Antithrombotic agents	B	Blood, blood forming organs
DB11604	J06BB02	J06BB	Specific immunoglobulins	J06B	Immunoglobulins	J06	Immune sera, immunoglobulins	J	Antiinfectives for systemic use
DB11606	B02BD14	B02BD	Blood coagulation factors	B02B	Vitamin k, other hemostatics	B02	Antihemorrhagics	B	Blood, blood forming organs
DB11609	R05DA06	R05DA	Opium alkaloids, derivatives	R05D	Cough suppressants, excl. combinations with expectorants	R05	Cough, cold preparations	R	Respiratory system
DB11614	R06AX28	R06AX	Other antihistamines for systemic use	R06A	Antihistamines for systemic use	R06	Antihistamines for systemic use	R	Respiratory system
DB11616	L01DB08	L01DB	Anthracyclines, related substances	L01D	Cytotoxic antibiotics, related substances	L01	Antineoplastic agents	L	Antineoplastic, immunomodulating agents
DB11617	L01DB04	L01DB	Anthracyclines, related substances	L01D	Cytotoxic antibiotics, related substances	L01	Antineoplastic agents	L	Antineoplastic, immunomodulating agents
DB11618	L01DB05	L01DB	Anthracyclines, related substances	L01D	Cytotoxic antibiotics, related substances	L01	Antineoplastic agents	L	Antineoplastic, immunomodulating agents
DB11619	G03XA02	G03XA	Antigonadotropins, similar agents	G03X	Other sex hormones, modulators of the genital system	G03	Sex hormones, modulators of the genital system	G	Genito urinary system, sex hormones
DB11625	V08DA03	V08DA	Ultrasound contrast media	V08D	Ultrasound contrast media	V08	Contrast media	V	Various
DB11626	L03AX11	L03AX	Other immunostimulants	L03A	Immunostimulants	L03	Immunostimulants	L	Antineoplastic, immunomodulating agents
DB11630	L01XD05	L01XD	Sensitizers used in photodynamic/radiation therapy	L01X	Other antineoplastic agents	L01	Antineoplastic agents	L	Antineoplastic, immunomodulating agents
DB11633	J02AC05	J02AC	Triazole derivatives	J02A	Antimycotics for systemic use	J02	Antimycotics for systemic use	J	Antiinfectives for systemic use
DB11634	V03AE06	V03AE	Drugs for treatment of hyperkalemia, hyperphosphatemia	V03A	All other therapeutic products	V03	All other therapeutic products	V	Various
DB11635	A11HA08	A11HA	Other plain vitamin preparations	A11H	Other plain vitamin preparations	A11	Vitamins	A	Alimentary tract, metabolism
DB11636	G03FB12	G03FB	Progestogens, estrogens, sequential preparations	G03F	Progestogens, estrogens in combination	G03	Sex hormones, modulators of the genital system	G	Genito urinary system, sex hormones
DB11636	G03AA14	G03AA	Progestogens, estrogens, fixed combinations	G03A	Hormonal contraceptives for systemic use	G03	Sex hormones, modulators of the genital system	G	Genito urinary system, sex hormones
DB11636	G03DB04	G03DB	Pregnadien derivatives	G03D	Progestogens	G03	Sex hormones, modulators of the genital system	G	Genito urinary system, sex hormones
DB11637	J04AK06	J04AK	Other drugs for treatment of tuberculosis	J04A	Drugs for treatment of tuberculosis	J04	Antimycobacterials	J	Antiinfectives for systemic use
DB11638	P01BE05	P01BE	Artemisinin, derivatives, plain	P01B	Antimalarials	P01	Antiprotozoals	P	Antiparasitic products, insecticides, repellents
DB11638	P01BF05	P01BF	Artemisinin, derivatives, combinations	P01B	Antimalarials	P01	Antiprotozoals	P	Antiparasitic products, insecticides, repellents
DB11639	M05BC01	M05BC	Bone morphogenetic proteins	M05B	Drugs affecting bone structure, mineralization	M05	Drugs for treatment of bone diseases	M	Musculo-skeletal system
DB11640	N07XX05	N07XX	Other nervous system drugs	N07X	Other nervous system drugs	N07	Other nervous system drugs	N	Nervous system
DB11641	L01CA05	L01CA	Vinca alkaloids, analogues	L01C	Plant alkaloids, other natural products	L01	Antineoplastic agents	L	Antineoplastic, immunomodulating agents
DB11642	N07XX11	N07XX	Other nervous system drugs	N07X	Other nervous system drugs	N07	Other nervous system drugs	N	Nervous system
DB11644	N07XX08	N07XX	Other nervous system drugs	N07X	Other nervous system drugs	N07	Other nervous system drugs	N	Nervous system
DB11678	L01AB02	L01AB	Alkyl sulfonates	L01A	Alkylating agents	L01	Antineoplastic agents	L	Antineoplastic, immunomodulating agents
DB11696	A07XA04	A07XA	Other antidiarrheals	A07X	Other antidiarrheals	A07	Antidiarrheals, intestinal antiinflammatory/antiinfective agents	A	Alimentary tract, metabolism
DB11699	A04AA03	A04AA	Serotonin (5ht3) antagonists	A04A	Antiemetics, antinauseants	A04	Antiemetics, antinauseants	A	Alimentary tract, metabolism
DB11705	V08AB10	V08AB	Watersoluble, nephrotropic, low osmolar x-ray contrast media	V08A	X-ray contrast media, iodinated	V08	Contrast media	V	Various
DB11728	B01AX05	B01AX	Other antithrombotic agents	B01A	Antithrombotic agents	B01	Antithrombotic agents	B	Blood, blood forming organs
DB11735	V04CE01	V04CE	Tests for liver functional capacity	V04C	Other diagnostic agents	V04	Diagnostic agents	V	Various
DB11735	V08DA02	V08DA	Ultrasound contrast media	V08D	Ultrasound contrast media	V08	Contrast media	V	Various
DB11738	C02AC06	C02AC	Imidazoline receptor agonists	C02A	Antiadrenergic agents, centrally acting	C02	Antihypertensives	C	Cardiovascular system
DB11742	R06AX22	R06AX	Other antihistamines for systemic use	R06A	Antihistamines for systemic use	R06	Antihistamines for systemic use	R	Respiratory system
DB11748	A11DA03	A11DA	Vitamin b1, plain	A11D	Vitamin b1, plain, in combination with vitamin b6, b12	A11	Vitamins	A	Alimentary tract, metabolism
DB11750	D07CD01	D07CD	Corticosteroids, very potent, combinations with antibiotics	D07C	Corticosteroids, combinations with antibiotics	D07	Corticosteroids, dermatological preparations	D	Dermatologicals
DB11750	D07AD01	D07AD	Corticosteroids, very potent (group iv)	D07A	Corticosteroids, plain	D07	Corticosteroids, dermatological preparations	D	Dermatologicals
DB11770	C07AB13	C07AB	Beta blocking agents, selective	C07A	Beta blocking agents	C07	Beta blocking agents	C	Cardiovascular system
DB11774	J01MA18	J01MA	Fluoroquinolones	J01M	Quinolone antibacterials	J01	Antibacterials for systemic use	J	Antiinfectives for systemic use
DB11776	L04AC12	L04AC	Interleukin inhibitors	L04A	Immunosuppressants	L04	Immunosuppressants	L	Antineoplastic, immunomodulating agents
DB11783	C09AA16	C09AA	Ace inhibitors, plain	C09A	Ace inhibitors, plain	C09	Agents acting on the renin-angiotensin system	C	Cardiovascular system
DB11800	L01XE34	L01XE	Protein kinase inhibitors	L01X	Other antineoplastic agents	L01	Antineoplastic agents	L	Antineoplastic, immunomodulating agents
