drug_1	drug_2
DB00482	DB00976
DB00422	DB00246
DB00813	DB00916
DB00916	DB00317
DB00813	DB00264
DB00813	DB00524
DB00829	DB01101
DB00813	DB00379
DB00575	DB00695
DB00927	DB01069
DB00887	DB01097
DB00813	DB01029
DB01068	DB00683
DB01156	DB00455
DB00557	DB00213
DB01156	DB00186
DB01162	DB00300
DB00475	DB00734
DB00222	DB01611
DB00564	DB00734
DB00996	DB00289
DB00537	DB00300
DB00571	DB01238
DB01067	DB01041
DB00804	DB00540
DB00656	DB00289
DB00250	DB01020
DB00749	DB00697
DB00277	DB00910
DB00843	DB01069
DB00350	DB01012
DB00181	DB00338
DB00749	DB00938
DB00181	DB00476
DB01001	DB00905
DB01233	DB00734
DB00196	DB00268
DB00404	DB00544
DB00887	DB00749
DB00537	DB01595
DB01023	DB01067
DB00310	DB00619
DB00683	DB00370
DB01067	DB01198
DB00813	DB00794
DB00501	DB00966
DB01043	DB01198
DB00749	DB00983
DB01043	DB00425
DB00818	DB00533
DB00544	DB00285
DB00863	DB00938
DB00996	DB00458
DB00590	DB00697
DB00341	DB00191
DB00829	DB00440
DB01023	DB00425
DB00381	DB00215
DB00590	DB00448
DB01023	DB01198
DB00829	DB00376
DB01068	DB00813
DB00938	DB00580
DB00482	DB00897
DB01068	DB00950
DB00999	DB00244
DB01233	DB00282
DB00804	DB00927
DB00502	DB00734
DB01233	DB00213
DB00537	DB00619
DB00695	DB00285
DB00370	DB00953
DB00472	DB00726
DB01001	DB01254
DB00395	DB01136
DB01115	DB00268
DB01115	DB00533
DB00335	DB00297
DB00379	DB01224
DB00404	DB01136
DB00252	DB00641
DB01233	DB00691
DB00423	DB00571
DB01001	DB00268
DB00983	DB01069
DB01001	DB00533
DB01059	DB00884
DB00181	DB00215
DB00186	DB00214
DB00813	DB00973
DB01136	DB01194
DB00339	DB00244
DB01069	DB00399
DB00695	DB01204
DB00678	DB00938
DB00672	DB01132
DB00993	DB00181
DB00945	DB00461
DB00482	DB00804
DB00678	DB00461
DB01188	DB00186
DB01188	DB00455
DB00533	DB01105
DB00316	DB01062
DB01023	DB00533
DB00270	DB00794
DB00842	DB00973
DB00404	DB01062
DB00395	DB01110
DB13919	DB01062
DB00843	DB00412
DB00630	DB00746
DB00904	DB00287
DB00945	DB01136
DB00630	DB00967
DB00951	DB01233
DB00734	DB01012
DB00818	DB00246
DB00196	DB00990
DB00196	DB04572
DB00252	DB00749
DB00950	DB00440
DB01001	DB00281
DB01001	DB01050
DB00350	DB00745
DB01029	DB01268
DB00482	DB00331
DB00915	DB00776
DB01173	DB00571
DB00555	DB00710
DB01067	DB00580
DB00555	DB00246
DB00938	DB00300
DB01001	DB00656
DB00612	DB00341
DB00404	DB00726
DB01069	DB00976
DB00313	DB01224
DB00513	DB00455
DB00513	DB00186
DB01132	DB00897
DB00277	DB00448
DB00316	DB01291
DB00661	DB01136
DB01029	DB01101
DB00277	DB00231
DB00909	DB01020
DB01241	DB00331
DB00727	DB00697
DB01009	DB00904
DB01001	DB00594
DB00749	DB01149
DB00484	DB00966
DB00321	DB00559
DB00904	DB00285
DB00962	DB01591
DB00381	DB00598
DB00482	DB01117
DB01006	DB00214
DB00270	DB00285
DB00331	DB00524
DB00999	DB00208
DB01050	DB00317
DB00331	DB00264
DB00321	DB00612
DB00186	DB01062
DB00531	DB00619
DB00531	DB00853
DB01023	DB01050
DB00531	DB00231
DB01039	DB00669
DB00277	DB00557
DB00335	DB01012
DB01039	DB00489
DB00455	DB01238
DB00945	DB00524
DB01165	DB00476
DB01050	DB00951
DB01156	DB00196
DB00945	DB00472
DB00843	DB00213
DB00661	DB00289
DB00350	DB00734
DB00843	DB00282
DB00950	DB00863
DB00331	DB00461
DB00280	DB00448
DB00950	DB00481
DB01611	DB00656
DB00181	DB00776
DB00806	DB00641
DB00476	DB00398
DB00196	DB01132
DB00557	DB01029
DB01067	DB00967
DB01595	DB00440
DB01050	DB00669
DB01595	DB00376
DB00996	DB00905
DB00545	DB00863
DB00448	DB00619
DB01067	DB01062
DB00598	DB00910
DB01029	DB00481
DB01029	DB00863
DB00843	DB00842
DB00969	DB00186
DB00798	DB01069
DB00540	DB00433
DB00537	DB00575
DB01241	DB00641
DB01611	DB00905
DB00537	DB00331
DB01026	DB00422
DB01162	DB00820
DB00798	DB00863
DB01198	DB00905
DB01020	DB00399
DB01023	DB00243
DB00590	DB00244
DB00842	DB00619
DB00829	DB01215
DB01050	DB00461
DB00924	DB01291
DB13919	DB00990
DB00557	DB01132
DB01039	DB00243
DB00945	DB00950
DB00887	DB01088
DB00335	DB01182
DB00370	DB00559
DB01217	DB00829
DB00915	DB00472
DB00531	DB00808
DB00537	DB00804
DB00897	DB00476
DB00313	DB01006
DB00422	DB00619
DB00621	DB00820
DB00341	DB01026
DB00341	DB00920
DB00341	DB01009
DB00590	DB00481
DB00213	DB00973
DB01165	DB01173
DB01062	DB01268
DB01039	DB00480
DB00316	DB00761
DB00641	DB00910
DB01050	DB00300
DB00537	DB00191
DB01062	DB01162
DB01242	DB01238
DB00829	DB00540
DB00829	DB09389
DB00590	DB01069
DB01001	DB01215
DB00737	DB00423
DB00524	DB01020
DB01006	DB00481
DB00454	DB00370
DB00472	DB00808
DB01224	DB00905
DB00448	DB00621
DB00433	DB00570
DB00316	DB00317
DB01151	DB00472
DB00395	DB00448
DB00231	DB01198
DB00231	DB00909
DB00213	DB06700
DB00537	DB00897
DB00395	DB00289
DB00661	DB00678
DB00967	DB01591
DB00404	DB00181
DB00502	DB00909
DB00475	DB00850
DB00335	DB00973
DB00281	DB01268
DB00404	DB00289
DB01241	DB00328
DB00181	DB00533
DB00533	DB00287
DB00813	DB00990
DB00630	DB00861
DB00331	DB00370
DB00806	DB00656
DB01068	DB00924
DB00252	DB00215
DB00630	DB01165
DB01136	DB00967
DB00533	DB00853
DB00945	DB01088
DB00186	DB00489
DB00316	DB00461
DB00537	DB00938
DB00953	DB00776
DB00381	DB00761
DB01001	DB00476
DB00181	DB00433
DB00484	DB00537
DB00863	DB00966
DB00794	DB00580
DB00630	DB00454
DB00321	DB00533
DB00630	DB01043
DB00678	DB00842
DB00321	DB00268
DB00502	DB00422
DB00285	DB00300
DB00951	DB00734
DB00458	DB01006
DB00331	DB00916
DB00222	DB00540
DB00612	DB01233
DB00695	DB00481
DB00641	DB00204
DB01105	DB00476
DB00819	DB00482
DB00695	DB01254
DB00448	DB01254
DB00945	DB00598
DB00425	DB00289
DB00555	DB00285
DB01069	DB09026
DB00331	DB01198
DB00331	DB00909
DB00819	DB00213
DB00316	DB00231
DB01217	DB01067
DB00727	DB09026
DB00630	DB00555
DB00950	DB01026
DB00268	DB00962
DB00537	DB00530
DB01001	DB00691
DB00381	DB00300
DB00472	DB00455
DB00433	DB00489
DB01006	DB00422
DB00196	DB00727
DB00761	DB00918
DB01062	DB00480
DB00661	DB00850
DB00661	DB00806
DB01059	DB00338
DB00297	DB00916
DB00297	DB00264
DB01067	DB00745
DB01233	DB01238
DB00268	DB00214
DB00423	DB01062
DB00761	DB00966
DB01097	DB00338
DB00575	DB00458
DB00571	DB01020
DB01156	DB00501
DB00215	DB00250
DB00186	DB01149
DB00331	DB00285
DB00843	DB00328
DB00575	DB00967
DB00999	DB00481
DB00250	DB00904
DB00250	DB00338
DB00999	DB00938
DB00927	DB00991
DB00502	DB00904
DB00557	DB00370
DB00557	DB00350
DB00880	DB01233
DB00564	DB00371
DB00999	DB00461
DB00461	DB00918
DB00370	DB01062
DB00537	DB00853
DB00331	DB00745
DB00537	DB00231
DB00575	DB00905
DB00186	DB00726
DB00395	DB00328
DB00794	DB00967
DB01291	DB00938
DB01005	DB01033
DB00222	DB00489
DB01067	DB00287
DB00983	DB00678
DB00945	DB00282
DB01224	DB00853
DB01173	DB00897
DB00316	DB00555
DB00630	DB00897
DB01029	DB01020
DB00999	DB00555
DB01043	DB00916
DB00557	DB00938
DB00590	DB00214
DB01023	DB01162
DB00484	DB00287
DB00915	DB00213
DB00186	DB01117
DB00381	DB00975
DB00678	DB00905
DB00973	DB00550
DB01128	DB00533
DB00996	DB06700
DB00264	DB01267
DB01069	DB00621
DB00612	DB01115
DB00321	DB00973
DB01611	DB01238
DB00804	DB00285
DB00641	DB00243
DB01198	DB01238
DB00999	DB00480
DB01215	DB00727
DB00993	DB00331
DB00761	DB00481
DB00455	DB00726
DB01136	DB00905
DB00549	DB00246
DB00448	DB00461
DB01136	DB00798
DB00818	DB00938
DB00993	DB00540
DB00853	DB00967
DB00916	DB00559
DB00916	DB00619
DB00335	DB00461
DB00331	DB09026
DB00575	DB09026
DB01198	DB00918
DB00252	DB00448
DB00897	DB00966
DB00297	DB00215
DB00945	DB01069
DB00734	DB00480
DB13919	DB01595
DB01001	DB00435
DB00285	DB00398
DB00945	DB00863
DB00191	DB00976
DB00794	DB00571
DB00316	DB01182
DB00945	DB00481
DB00186	DB00761
DB13919	DB00317
DB00186	DB00947
DB00182	DB00425
DB00448	DB00204
DB01233	DB00697
DB00482	DB00310
DB00297	DB00450
DB00482	DB00918
DB00661	DB01165
DB00630	DB00181
DB01026	DB00678
DB01136	DB01165
DB00950	DB00455
DB00996	DB01173
DB00211	DB01012
DB00281	DB00328
DB00950	DB00186
DB00331	DB00268
DB09389	DB00213
DB00630	DB01182
DB01136	DB00454
DB00316	DB00277
DB00339	DB01165
DB01062	DB00213
DB00557	DB00641
DB00975	DB00502
DB01611	DB00300
DB00264	DB00863
DB00594	DB00412
DB01162	DB00966
DB01097	DB00433
DB01194	DB00905
DB01009	DB00806
DB00557	DB00571
DB00281	DB01224
DB00996	DB00967
DB00213	DB01069
DB01238	DB00580
DB00804	DB00213
DB01224	DB00897
DB01067	DB00370
DB01050	DB01233
DB00244	DB01173
DB00533	DB01033
DB00186	DB00423
DB00264	DB00763
DB00761	DB00545
DB01020	DB01101
DB00422	DB01291
DB01611	DB00619
DB01062	DB01132
DB00282	DB01041
DB00281	DB00761
DB01128	DB01050
DB00476	DB00820
DB00927	DB00481
DB01050	DB01238
DB00927	DB00863
DB00630	DB00549
DB00661	DB00950
DB00423	DB00669
DB01611	DB00598
DB00545	DB00884
DB00404	DB01204
DB00661	DB00813
DB00501	DB00962
DB00938	DB00412
DB01156	DB00710
DB00564	DB00726
DB00678	DB01020
DB00920	DB00966
DB00727	DB01291
DB00381	DB00537
DB00904	DB01012
DB00408	DB01238
DB00695	DB01595
DB00945	DB01149
DB00887	DB00962
DB00544	DB00916
DB00727	DB00962
DB01233	DB01117
DB00887	DB00549
DB00524	DB00806
DB00564	DB01136
DB01001	DB00195
DB00331	DB00740
DB00338	DB00734
DB00331	DB00953
DB00794	DB01591
DB00749	DB01162
DB00927	DB00244
DB00264	DB00842
DB00335	DB00690
DB00531	DB01132
DB00734	DB00897
DB00973	DB00287
DB01023	DB00726
DB00843	DB00863
DB00575	DB00897
DB01050	DB00763
DB00843	DB00481
DB00399	DB00412
DB00557	DB01012
DB01009	DB00370
DB00927	DB00598
DB01069	DB01033
DB00376	DB00246
DB01029	DB00461
DB00370	DB01129
DB00887	DB00472
DB00887	DB00544
DB00749	DB00951
DB00975	DB00280
DB13919	DB00476
DB00222	DB00214
DB01097	DB01062
DB00250	DB00619
DB00998	DB00918
DB01215	DB00938
DB00915	DB01589
DB00531	DB00916
DB00531	DB00264
DB00590	DB01162
DB00338	DB00656
DB01068	DB00763
DB00537	DB01029
DB00458	DB01591
DB00472	DB00476
DB00381	DB00972
DB00818	DB00571
DB01067	DB00761
DB00461	DB01069
DB00927	DB00317
DB00335	DB01088
DB00472	DB00423
DB01039	DB00425
DB01039	DB01198
DB01115	DB09026
DB01204	DB00641
DB01156	DB00425
DB01156	DB01198
DB00328	DB01020
DB00544	DB01233
DB00564	DB00784
DB00316	DB00204
DB00395	DB00341
DB00370	DB01291
DB00630	DB00990
DB00341	DB00287
DB00999	DB00842
DB00999	DB00991
DB00356	DB00641
DB00404	DB00341
DB00996	DB00549
DB00321	DB00580
DB00996	DB00962
DB00316	DB00695
DB00727	DB00399
DB00695	DB00818
DB00222	DB01041
DB00678	DB01033
DB00746	DB00448
DB01129	DB00216
DB00404	DB00975
DB00537	DB00763
DB01029	DB00457
DB00335	DB00843
DB00697	DB00214
DB00575	DB00289
DB00404	DB00973
DB00557	DB00216
DB00557	DB00412
DB00341	DB00641
DB01029	DB00300
DB01215	DB00328
DB00924	DB01041
DB00215	DB00489
DB01115	DB01595
DB01217	DB00950
DB00196	DB01589
DB00915	DB00341
DB00262	DB00571
DB01077	DB00927
DB00951	DB00412
DB00737	DB00727
DB01001	DB00884
DB01115	DB01591
DB00381	DB00533
DB00537	DB00841
DB00695	DB00243
DB00215	DB00967
DB00904	DB00818
DB00331	DB01124
DB00564	DB00502
DB00450	DB00281
DB00501	DB00399
DB00916	DB00897
DB13919	DB00590
DB13919	DB00843
DB00727	DB00287
DB00884	DB01012
DB00215	DB00991
DB00215	DB00842
DB00996	DB01026
DB01110	DB00761
DB00863	DB00621
DB00215	DB00678
DB00661	DB00975
DB00215	DB00408
DB00678	DB01117
DB01001	DB00683
DB00829	DB01198
DB00829	DB00909
DB00829	DB00425
DB01062	DB00571
DB00734	DB00231
DB01165	DB00641
DB01068	DB00502
DB00280	DB00425
DB04572	DB00990
DB00623	DB00472
DB00313	DB01009
DB00501	DB01097
DB00482	DB01029
DB00186	DB00287
DB13919	DB00300
DB00222	DB00338
DB00458	DB01238
DB00991	DB00533
DB00991	DB00268
DB00215	DB00950
DB00215	DB00813
DB00404	DB01151
DB00222	DB00863
DB00477	DB00813
DB00341	DB00559
DB00945	DB01029
DB00829	DB01069
DB00482	DB00794
DB01043	DB00641
DB00953	DB00884
DB00661	DB00231
DB00661	DB00853
DB00829	DB01589
DB00338	DB01069
DB00264	DB01165
DB01224	DB00559
DB00316	DB00450
DB00695	DB00904
DB00829	DB00545
DB01001	DB00501
DB00630	DB01188
DB00678	DB00370
DB00678	DB00350
DB00450	DB00641
DB00321	DB00967
DB00924	DB01029
DB01156	DB01050
DB00945	DB00310
DB00524	DB00540
DB00252	DB00945
DB00252	DB00335
DB00661	DB00784
DB01077	DB00533
DB00950	DB00244
DB00425	DB00559
DB00196	DB00557
DB00630	DB00850
DB00630	DB00806
DB00843	DB00399
DB01069	DB00973
DB00950	DB00398
DB00501	DB01241
DB01611	DB01149
DB01156	DB00752
DB00950	DB01069
DB01005	DB01020
DB01062	DB00966
DB00196	DB00938
DB00331	DB01115
DB01020	DB00246
DB00945	DB01238
DB00484	DB00641
DB00975	DB00806
DB00475	DB00924
DB01129	DB00530
DB01242	DB00727
DB00813	DB00530
DB01132	DB00433
DB00476	DB01267
DB00829	DB00710
DB00484	DB01611
DB00945	DB00370
DB00186	DB01194
DB00887	DB00213
DB00887	DB00282
DB00277	DB00341
DB00214	DB00710
DB01165	DB00300
DB00381	DB00399
DB00571	DB00246
DB00571	DB00710
DB01039	DB00222
DB00842	DB00476
DB01039	DB01067
DB00244	DB00734
DB00951	DB01165
DB00612	DB00412
DB00281	DB00990
DB00745	DB01129
DB00697	DB00966
DB00861	DB01069
DB00630	DB01088
DB00950	DB00938
DB01097	DB01129
DB00186	DB00580
DB00252	DB01012
DB00962	DB00776
DB00863	DB00841
DB00813	DB00910
DB00927	DB01291
DB01016	DB00268
DB00335	DB01077
DB00264	DB01591
DB00321	DB00433
DB00455	DB01043
DB00564	DB00328
DB00619	DB01268
DB00537	DB00691
DB00433	DB00820
DB01217	DB00999
DB01097	DB00191
DB00404	DB00905
DB00887	DB00798
DB00887	DB01241
DB00277	DB00916
DB00335	DB00222
DB01069	DB00947
DB00454	DB00916
DB00454	DB00264
DB00996	DB00678
DB01029	DB00842
DB00268	DB00549
DB01132	DB00990
DB01062	DB01238
DB00924	DB00540
DB00924	DB09389
DB00341	DB00737
DB00798	DB00213
DB00537	DB00186
DB00537	DB00455
DB01115	DB00905
DB01016	DB01050
DB00476	DB00580
DB00231	DB06700
DB00454	DB01132
DB01016	DB00656
DB01291	DB00884
DB00331	DB00480
DB00222	DB00571
DB00316	DB00951
DB01224	DB00246
DB01129	DB00285
DB00656	DB00412
DB00656	DB00216
DB00945	DB01223
DB00448	DB01020
DB00863	DB00317
DB01132	DB00440
DB01029	DB00376
DB01029	DB00440
DB01132	DB00376
DB00252	DB00481
DB00678	DB00726
DB00927	DB00559
DB00316	DB01041
DB00404	DB00559
DB00953	DB00285
DB00950	DB00691
DB01115	DB00376
DB00481	DB00480
DB00350	DB00476
DB00842	DB00398
DB00222	DB00808
DB01156	DB00537
DB00316	DB00191
DB01023	DB00231
DB00412	DB00480
DB01023	DB00853
DB00829	DB00975
DB00404	DB00623
DB00630	DB01595
DB00395	DB00371
DB00737	DB00734
DB01165	DB01320
DB01016	DB00905
DB00455	DB00806
DB01023	DB01129
DB00571	DB00480
DB01242	DB01224
DB00316	DB01115
DB00404	DB00371
DB00575	DB00820
DB00863	DB00909
DB00863	DB01198
DB00222	DB00973
DB00484	DB00938
DB00262	DB00975
DB00829	DB01267
DB01193	DB00537
DB00264	DB01223
DB00264	DB01254
DB00458	DB01224
DB00196	DB00784
DB00695	DB00656
DB00335	DB00559
DB01001	DB00915
DB00252	DB00734
DB00661	DB00328
DB00422	DB01101
DB00482	DB00350
DB00544	DB00678
DB01181	DB00213
DB00524	DB00763
DB00196	DB00904
DB00196	DB00338
DB00813	DB01041
DB00555	DB00863
DB00695	DB00967
DB00794	DB00433
DB00482	DB01241
DB01238	DB00966
DB00482	DB00798
DB13919	DB01067
DB13919	DB00222
DB00813	DB00853
DB00564	DB00423
DB00683	DB01020
DB01068	DB01029
DB01068	DB01059
DB00482	DB00938
DB00412	DB00317
DB00501	DB00734
DB00356	DB00425
DB00920	DB00533
DB00813	DB00594
DB00813	DB01165
DB00285	DB06700
DB01589	DB00897
DB00996	DB00481
DB00356	DB01050
DB01215	DB01020
DB00335	DB00820
DB00338	DB00300
DB00808	DB00727
DB00502	DB00540
DB00975	DB01233
DB01001	DB01023
DB00370	DB01173
DB00540	DB01088
DB01136	DB00850
DB00924	DB00350
DB01136	DB00806
DB01193	DB00213
DB00575	DB00244
DB00422	DB01020
DB00842	DB00990
DB00975	DB01050
DB01156	DB00454
DB01156	DB01043
DB01110	DB00370
DB01156	DB00182
DB00313	DB00289
DB01029	DB00580
DB00524	DB00697
DB00244	DB00433
DB01136	DB00481
DB01193	DB00590
DB01193	DB00843
DB00996	DB00641
DB00843	DB01149
DB00231	DB00918
DB00804	DB00571
DB01198	DB00289
DB00313	DB00530
DB00196	DB00794
DB00501	DB00999
DB01188	DB00533
DB00630	DB00476
DB01039	DB00204
DB00454	DB01198
DB00277	DB01223
DB01156	DB00533
DB01156	DB00268
DB01143	DB00213
DB01595	DB00897
DB00181	DB00196
DB01291	DB00425
DB00564	DB00619
DB00564	DB00806
DB00564	DB00850
DB00695	DB09026
DB00761	DB01088
DB00537	DB00683
DB00829	DB01033
DB00813	DB00338
DB00672	DB00695
DB00381	DB00524
DB00404	DB00480
DB00401	DB00761
DB01204	DB00285
DB00222	DB01062
DB00749	DB01097
DB00915	DB01165
DB00210	DB00973
DB00370	DB00425
DB00310	DB00331
DB00804	DB01241
DB00370	DB01198
DB00727	DB00991
DB00924	DB01591
DB00887	DB00341
DB00630	DB00422
DB00213	DB00966
DB00461	DB00401
DB01224	DB00966
DB00482	DB00300
DB00804	DB01233
DB01193	DB01059
DB00972	DB00967
DB00422	DB00317
DB00433	DB00966
DB00297	DB00186
DB00727	DB00842
DB00945	DB00250
DB00761	DB01069
DB01067	DB00557
DB01595	DB00818
DB01595	DB00727
DB00448	DB00669
DB01132	DB01020
DB00734	DB00710
DB01009	DB00842
DB01165	DB01012
DB01068	DB00967
DB00341	DB00458
DB00338	DB00289
DB00448	DB01267
DB00590	DB00398
DB01242	DB00246
DB00813	DB00317
DB00564	DB01006
DB00590	DB01291
DB00313	DB00761
DB00252	DB00264
DB00482	DB00191
DB01039	DB01129
DB00544	DB01129
DB00975	DB01039
DB00544	DB00533
DB00544	DB00268
DB00264	DB00285
DB00231	DB00208
DB00482	DB00691
DB00341	DB00264
DB00341	DB00524
DB00341	DB00916
DB00423	DB00776
DB00341	DB00379
DB00482	DB01041
DB00537	DB04572
DB00804	DB00695
DB00661	DB01595
DB00829	DB01162
DB00612	DB01006
DB00181	DB01132
DB00186	DB01224
DB00996	DB00697
DB01032	DB00863
DB00695	DB00457
DB00737	DB00433
DB00819	DB00863
DB00321	DB00641
DB00316	DB00612
DB01114	DB00531
DB01165	DB00794
DB00182	DB01105
DB00630	DB00590
DB00482	DB00598
DB00341	DB01023
DB00341	DB01039
DB00404	DB01188
DB00806	DB00208
DB01233	DB00990
DB00808	DB00842
DB01136	DB00461
DB01059	DB01033
DB01006	DB00761
DB00461	DB00697
DB00321	DB00502
DB01023	DB00745
DB00328	DB00916
DB01062	DB00246
DB00695	DB00423
DB00448	DB01194
DB00813	DB00776
DB01149	DB00967
DB00484	DB01233
DB00555	DB01320
DB00533	DB00820
DB00884	DB00905
DB00950	DB00454
DB01162	DB00285
DB00215	DB00268
DB00252	DB13919
DB00215	DB00533
DB00395	DB00806
DB00502	DB01043
DB00945	DB01059
DB00990	DB00476
DB00196	DB00619
DB00448	DB00285
DB00404	DB00850
DB00950	DB00222
DB00842	DB01268
DB01050	DB00489
DB00321	DB00489
DB00472	DB00991
DB13919	DB00482
DB00544	DB01009
DB01023	DB09026
DB01162	DB00710
DB00215	DB00281
DB00924	DB00820
DB00215	DB01050
DB00661	DB00458
DB00819	DB00281
DB00458	DB01009
DB00423	DB00216
DB01241	DB00412
DB01005	DB00863
DB00477	DB00281
DB00270	DB00186
DB00477	DB01050
DB00924	DB00724
DB00727	DB00884
DB00395	DB00412
DB00395	DB00216
DB01110	DB00571
DB01110	DB00818
DB00951	DB00678
DB00938	DB01088
DB13919	DB00481
DB00404	DB00216
DB00813	DB01105
DB00761	DB00794
DB01611	DB01033
DB00813	DB01009
DB01097	DB01595
DB00887	DB01005
DB00813	DB01006
DB00887	DB01611
DB00887	DB00557
DB00850	DB00641
DB00813	DB01026
DB00313	DB00999
DB01136	DB00480
DB00544	DB00996
DB01069	DB01589
DB00761	DB01033
DB00423	DB00524
DB00423	DB00264
DB00423	DB00916
DB00482	DB00216
DB00482	DB00412
DB00575	DB00186
DB00575	DB00455
DB01215	DB00502
DB00571	DB00763
DB00250	DB01233
DB00993	DB00186
DB00695	DB00557
DB00264	DB00379
DB00524	DB01069
DB00282	DB00619
DB01193	DB00531
DB00829	DB00910
DB00960	DB01020
DB01005	DB01069
DB00395	DB00967
DB01611	DB01162
DB00182	DB00246
DB00924	DB00927
DB00285	DB00918
DB00927	DB01320
DB00612	DB01097
DB00476	DB01591
DB02530	DB00818
DB00404	DB00967
DB01156	DB00976
DB00924	DB00884
DB00481	DB00669
DB00927	DB00376
DB00927	DB00440
DB00630	DB01105
DB01215	DB01198
DB01043	DB01062
DB00557	DB00619
DB00455	DB00370
DB00966	DB00976
DB01136	DB00243
DB01039	DB00727
DB00250	DB00818
DB00952	DB00962
DB01023	DB00619
DB00250	DB00571
DB00983	DB01067
DB00222	DB00727
DB00945	DB00967
DB00455	DB00820
DB00813	DB00435
DB00501	DB00973
DB01242	DB00317
DB00182	DB00678
DB00533	DB00962
DB00829	DB00916
DB00829	DB00524
DB00829	DB00264
DB01023	DB01088
DB00884	DB00476
DB00484	DB00399
DB00540	DB01173
DB00564	DB00182
DB00737	DB00338
DB00727	DB00967
DB00557	DB00433
DB00461	DB00727
DB00909	DB00580
DB01115	DB01165
DB00186	DB01182
DB00454	DB00399
DB00590	DB00401
DB00448	DB00268
DB00448	DB00533
DB00916	DB00820
DB00316	DB01043
DB00950	DB00268
DB01136	DB00289
DB00557	DB00820
DB00328	DB01069
DB00310	DB00697
DB00761	DB00433
DB00215	DB00222
DB00215	DB01067
DB00489	DB01020
DB00924	DB01020
DB00537	DB01241
DB00575	DB01012
DB00285	DB00204
DB00544	DB01006
DB00482	DB01062
DB00448	DB00976
DB01165	DB00659
DB00808	DB00598
DB00537	DB01173
DB01001	DB00798
DB01077	DB01009
DB01136	DB00590
DB01136	DB00843
DB00211	DB00910
DB00338	DB00571
DB00482	DB00341
DB00181	DB01233
DB00454	DB00727
DB00863	DB00289
DB00316	DB00398
DB00991	DB01062
DB00678	DB00916
DB00678	DB00264
DB00678	DB00524
DB01097	DB01591
DB00678	DB00379
DB01242	DB01059
DB01009	DB00784
DB00482	DB00726
DB00915	DB01020
DB00181	DB00281
DB00395	DB00798
DB00395	DB01241
DB00630	DB00484
DB00335	DB00967
DB01016	DB00231
DB00404	DB00798
DB00404	DB01241
DB00213	DB00897
DB00630	DB00761
DB00231	DB00947
DB00806	DB01069
DB01115	DB00697
DB00433	DB00853
DB00433	DB00231
DB00927	DB01110
DB01589	DB00734
DB00341	DB00975
DB00999	DB00282
DB01188	DB00196
DB01097	DB00820
DB00472	DB00953
DB00545	DB00533
DB00630	DB01067
DB00321	DB00993
DB00422	DB01069
DB00630	DB00222
DB00310	DB00571
DB00794	DB00376
DB00564	DB00370
DB00564	DB00350
DB01611	DB00710
DB01611	DB00246
DB01242	DB00904
DB01242	DB00338
DB01611	DB00231
DB01132	DB00545
DB00461	DB01591
DB00395	DB00422
DB00927	DB00999
DB00678	DB00794
DB01110	DB00425
DB01193	DB00399
DB00484	DB00678
DB00950	DB00285
DB00564	DB00938
DB00338	DB00820
DB00564	DB00820
DB00404	DB00422
DB00215	DB01033
DB00196	DB00697
DB00501	DB00412
DB00904	DB00691
DB00196	DB00448
DB00484	DB00472
DB01115	DB00440
DB00555	DB00884
DB00661	DB00395
DB00575	DB00910
DB00196	DB00425
DB00196	DB00909
DB00196	DB01198
DB00186	DB09026
DB00252	DB00530
DB00737	DB00820
DB00557	DB01006
DB00335	DB00476
DB01001	DB00630
DB00991	DB00641
DB00808	DB00960
DB00780	DB00331
DB00927	DB00884
DB00951	DB00448
DB00281	DB01020
DB00448	DB00990
DB01001	DB00564
DB00281	DB00916
DB00887	DB01165
DB00213	DB09026
DB01165	DB00580
DB00710	DB01033
DB00813	DB01224
DB01039	DB00678
DB00335	DB00181
DB01067	DB00412
DB00678	DB00973
DB00950	DB00422
DB00313	DB00244
DB00455	DB00246
DB01217	DB00945
DB00457	DB00863
DB00752	DB00425
DB00630	DB00399
DB00672	DB00590
DB00690	DB00533
DB00313	DB00690
DB01023	DB01009
DB00321	DB01050
DB00321	DB00281
DB00250	DB01162
DB00321	DB00710
DB00695	DB01101
DB00321	DB01198
DB00321	DB00425
DB00945	DB00476
DB00564	DB00818
DB00564	DB00571
DB00455	DB00282
DB01156	DB01233
DB00924	DB00331
DB00370	DB00289
DB09389	DB00669
DB00916	DB00683
DB00381	DB00285
DB00455	DB00213
DB00927	DB00545
DB00481	DB00489
DB00370	DB01069
DB00310	DB00927
DB00186	DB01223
DB00842	DB00213
DB00915	DB01068
DB01067	DB01097
DB00915	DB01242
DB00590	DB00678
DB00321	DB00244
DB01043	DB01129
DB00381	DB00502
DB00282	DB00433
DB00196	DB00317
DB00404	DB00915
DB00270	DB00641
DB00422	DB00962
DB00880	DB01165
DB00381	DB00448
DB00231	DB00300
DB00425	DB00550
DB00804	DB00761
DB01029	DB00545
DB00433	DB00476
DB00331	DB00938
DB00338	DB00530
DB00945	DB00841
DB00328	DB01238
DB01165	DB00307
DB00531	DB00300
DB00991	DB00761
DB01129	DB00863
DB01129	DB00481
DB00813	DB00289
DB00213	DB01020
DB00461	DB00734
DB00458	DB01198
DB00321	DB00313
DB00695	DB00910
DB01162	DB00412
DB00863	DB01117
DB00996	DB00761
DB01001	DB00208
DB00794	DB01224
DB01193	DB01117
DB00215	DB00231
DB01215	DB00897
DB00916	DB04572
DB00277	DB01029
